0 1 9
9 10 1
1 2 10
10 11 2
2 3 11
11 12 3
3 4 12
12 13 4
4 5 13
13 14 5
5 6 14
14 15 6
6 7 15
15 16 7
7 8 16
9 10 17
17 18 10
10 11 18
18 19 11
11 12 19
19 20 12
12 13 20
20 21 13
13 14 21
21 22 14
14 15 22
22 23 15
15 16 23
17 18 24
24 25 18
18 19 25
25 26 19
19 20 26
26 27 20
20 21 27
27 28 21
21 22 28
28 29 22
22 23 29
24 25 30
30 31 25
25 26 31
31 32 26
26 27 32
32 33 27
27 28 33
33 34 28
28 29 34
30 31 35
35 36 31
31 32 36
36 37 32
32 33 37
37 38 33
33 34 38
35 36 39
39 40 36
36 37 40
40 41 37
37 38 41
39 40 42
42 43 40
40 41 43
42 43 44
