0 1 11
11 12 1
1 2 12
12 13 2
2 3 13
13 14 3
3 4 14
14 15 4
4 5 15
15 16 5
5 6 16
16 17 6
6 7 17
17 18 7
7 8 18
18 19 8
8 9 19
19 20 9
9 10 20
11 12 21
21 22 12
12 13 22
22 23 13
13 14 23
23 24 14
14 15 24
24 25 15
15 16 25
25 26 16
16 17 26
26 27 17
17 18 27
27 28 18
18 19 28
28 29 19
19 20 29
21 22 30
30 31 22
22 23 31
31 32 23
23 24 32
32 33 24
24 25 33
33 34 25
25 26 34
34 35 26
26 27 35
35 36 27
27 28 36
36 37 28
28 29 37
30 31 38
38 39 31
31 32 39
39 40 32
32 33 40
40 41 33
33 34 41
41 42 34
34 35 42
42 43 35
35 36 43
43 44 36
36 37 44
38 39 45
45 46 39
39 40 46
46 47 40
40 41 47
47 48 41
41 42 48
48 49 42
42 43 49
49 50 43
43 44 50
45 46 51
51 52 46
46 47 52
52 53 47
47 48 53
53 54 48
48 49 54
54 55 49
49 50 55
51 52 56
56 57 52
52 53 57
57 58 53
53 54 58
58 59 54
54 55 59
56 57 60
60 61 57
57 58 61
61 62 58
58 59 62
60 61 63
63 64 61
61 62 64
63 64 65
