0 1 17
17 18 1
1 2 18
18 19 2
2 3 19
19 20 3
3 4 20
20 21 4
4 5 21
21 22 5
5 6 22
22 23 6
6 7 23
23 24 7
7 8 24
24 25 8
8 9 25
25 26 9
9 10 26
26 27 10
10 11 27
27 28 11
11 12 28
28 29 12
12 13 29
29 30 13
13 14 30
30 31 14
14 15 31
31 32 15
15 16 32
17 18 33
33 34 18
18 19 34
34 35 19
19 20 35
35 36 20
20 21 36
36 37 21
21 22 37
37 38 22
22 23 38
38 39 23
23 24 39
39 40 24
24 25 40
40 41 25
25 26 41
41 42 26
26 27 42
42 43 27
27 28 43
43 44 28
28 29 44
44 45 29
29 30 45
45 46 30
30 31 46
46 47 31
31 32 47
33 34 48
48 49 34
34 35 49
49 50 35
35 36 50
50 51 36
36 37 51
51 52 37
37 38 52
52 53 38
38 39 53
53 54 39
39 40 54
54 55 40
40 41 55
55 56 41
41 42 56
56 57 42
42 43 57
57 58 43
43 44 58
58 59 44
44 45 59
59 60 45
45 46 60
60 61 46
46 47 61
48 49 62
62 63 49
49 50 63
63 64 50
50 51 64
64 65 51
51 52 65
65 66 52
52 53 66
66 67 53
53 54 67
67 68 54
54 55 68
68 69 55
55 56 69
69 70 56
56 57 70
70 71 57
57 58 71
71 72 58
58 59 72
72 73 59
59 60 73
73 74 60
60 61 74
62 63 75
75 76 63
63 64 76
76 77 64
64 65 77
77 78 65
65 66 78
78 79 66
66 67 79
79 80 67
67 68 80
80 81 68
68 69 81
81 82 69
69 70 82
82 83 70
70 71 83
83 84 71
71 72 84
84 85 72
72 73 85
85 86 73
73 74 86
75 76 87
87 88 76
76 77 88
88 89 77
77 78 89
89 90 78
78 79 90
90 91 79
79 80 91
91 92 80
80 81 92
92 93 81
81 82 93
93 94 82
82 83 94
94 95 83
83 84 95
95 96 84
84 85 96
96 97 85
85 86 97
87 88 98
98 99 88
88 89 99
99 100 89
89 90 100
100 101 90
90 91 101
101 102 91
91 92 102
102 103 92
92 93 103
103 104 93
93 94 104
104 105 94
94 95 105
105 106 95
95 96 106
106 107 96
96 97 107
98 99 108
108 109 99
99 100 109
109 110 100
100 101 110
110 111 101
101 102 111
111 112 102
102 103 112
112 113 103
103 104 113
113 114 104
104 105 114
114 115 105
105 106 115
115 116 106
106 107 116
108 109 117
117 118 109
109 110 118
118 119 110
110 111 119
119 120 111
111 112 120
120 121 112
112 113 121
121 122 113
113 114 122
122 123 114
114 115 123
123 124 115
115 116 124
117 118 125
125 126 118
118 119 126
126 127 119
119 120 127
127 128 120
120 121 128
128 129 121
121 122 129
129 130 122
122 123 130
130 131 123
123 124 131
125 126 132
132 133 126
126 127 133
133 134 127
127 128 134
134 135 128
128 129 135
135 136 129
129 130 136
136 137 130
130 131 137
132 133 138
138 139 133
133 134 139
139 140 134
134 135 140
140 141 135
135 136 141
141 142 136
136 137 142
138 139 143
143 144 139
139 140 144
144 145 140
140 141 145
145 146 141
141 142 146
143 144 147
147 148 144
144 145 148
148 149 145
145 146 149
147 148 150
150 151 148
148 149 151
150 151 152
