0 1.0000000000000000 0.0000000000000000
1 0.9732001477772011 0.0267998522228024
2 0.9480505252295277 0.0519494747704853
3 0.9243590831374541 0.0756409168625431
4 0.9019616494004430 0.0980383505995634
5 0.8807170035865937 0.1192829964134083
6 0.8605029375429769 0.1394970624570256
7 0.8412130860616035 0.1587869139383941
8 0.8227543611389277 0.1772456388610795
9 0.8050448617071828 0.1949551382928175
10 0.7880121600161699 0.2119878399838401
11 0.7715918881368201 0.2284081118631842
12 0.7557265650227448 0.2442734349772552
13 0.7403646175088104 0.2596353824911765
14 0.7254595585412662 0.2745404414587253
15 0.7109692935673069 0.2890307064326912
16 0.6968555319180598 0.3031444680819450
17 0.6830832846163134 0.3169167153836625
18 0.6696204336341267 0.3303795663658758
19 0.6564373604553223 0.3435626395446678
20 0.6435066240313551 0.3564933759686361
21 0.6308026799970499 0.3691973200029523
22 0.6183016344266246 0.3816983655733660
23 0.6059810265498018 0.3940189734501872
24 0.5938196357551240 0.4061803642448692
25 0.5817973089492199 0.4182026910507736
26 0.5698948049277471 0.4301051950722566
27 0.5580936528991312 0.4419063471008597
28 0.5463760226821064 0.4536239773179014
29 0.5347246044129310 0.4652753955870673
30 0.5231224958387148 0.4768775041612835
31 0.5115530954690809 0.4884469045309106
32 0.5000000000000000 0.5000000000000000
33 0.9471835218140430 0.0264082390929755
34 0.9227502433330114 0.0511963554377717
35 0.8997159628505935 0.0745529760828193
36 0.8779230762173342 0.0966392806432358
37 0.8572359883397325 0.1175938887223251
38 0.8375373299364198 0.1375367544735976
39 0.8187249162199396 0.1565722917458191
40 0.8007092859141147 0.1747918993577636
41 0.7834116967808081 0.1922760156378472
42 0.7667624824262358 0.2090958011037077
43 0.7506996967869672 0.2253145254482482
44 0.7351679890894507 0.2409887178844813
45 0.7201176645510032 0.2561691269366814
46 0.7055038956260463 0.2709015258833735
47 0.6912860559341558 0.2852273924834948
48 0.6774271546719870 0.2991844857699548
49 0.6638933537202978 0.3128073381614840
50 0.6506535530987609 0.3261276775975976
51 0.6376790331338930 0.3391747916252883
52 0.6249431438392825 0.3519758431642722
53 0.6124210337130637 0.3645561459427769
54 0.6000894115036949 0.3769394061988302
55 0.5879263355886238 0.3891479361398917
56 0.5759110264707358 0.4012028437508579
57 0.5640236986091347 0.4131242028336633
58 0.5522454083530343 0.4249312065713624
59 0.5405579152127014 0.4366423074550056
60 0.5289435540539600 0.4482753460259983
61 0.5173851161024033 0.4598476705983345
62 0.5058657368617707 0.4713762498804156
63 0.4943687892330001 0.4828777802423966
64 0.8989730438473416 0.0505134780763310
65 0.8765412657018118 0.0735659442147211
66 0.8553030499825364 0.0953694148559116
67 0.8351277515238088 0.1160602672658251
68 0.8159022804268558 0.1357565017102877
69 0.7975281647975081 0.1545608324215317
70 0.7799191761029580 0.1725631808907386
71 0.7629993962225622 0.1898427016899785
72 0.7467016335296641 0.2064694399382392
73 0.7309661165779155 0.2225056964281643
74 0.7157394099859968 0.2380071591535622
75 0.7009735092608435 0.2530238469608470
76 0.6866250805617939 0.2676009011738966
77 0.6726548185139122 0.2817792534940355
78 0.6590269006620830 0.2955961926745546
79 0.6457085214172360 0.3090858479704692
